id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
56616841,Loft in Brooklyn,58449229609,verified,Shauna,Brooklyn,Bedford-Stuyvesant,40.68009,-73.94676,United States,US,True,moderate,Entire home/apt,2010.0,$472 ,$94 ,3.0,6.0,11/25/2017,0.2,2.0,1.0,0.0,We love our home and enjoy sharing it with others. We hope you'll treat it as with as much care as we do. Our neighbors are friendly and quiet. We hope you'll fit right in.,
19309529,Beautiful studio apartment /Grand central location,56529986342,verified,Angie,Manhattan,Midtown,40.7511,-73.97103,United States,US,False,strict,Entire home/apt,2021.0,"$1,185 ",$237 ,7.0,2.0,9/30/2018,0.2,3.0,1.0,64.0,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use black cups, bowls, utensils and plates and  Store dry foods in 1st tall pantry cabinet for your personal food storage and store food in the fridge on the right half of the 3rd row Guests may not have additional guests without clearing them with me first Reminder: The bedroom is lofted, open over the staircase located on the top penthouse level of the apartment & building (5th floor) all to yourself. There's no door.",
37550893,Beautiful Brooklyn 1 bedroom apartment,19778572385,unconfirmed,Cemi,Brooklyn,Bedford-Stuyvesant,40.68951,-73.95218,United States,US,False,moderate,Entire home/apt,2014.0,$453 ,$91 ,30.0,29.0,1/9/2021,0.6,4.0,1.0,0.0,,
29603848,UNTITLED at Freeman - Bunk bed Studio 1001,2480059480,verified,Karen,Manhattan,Nolita,40.72287,-73.99342,United States,US,False,flexible,Entire home/apt,2009.0,$800 ,$160 ,2.0,21.0,2/25/2022,3.25,2.0,208.0,51.0,,
45572498,Sunny Apt in New York,52432450344,verified,Abigail,Brooklyn,Crown Heights,40.6721,-73.96159,United States,US,False,strict,Private room,2019.0,$221 ,$44 ,10.0,0.0,,,3.0,1.0,0.0,* No smoking indoors.  * No pets  * No loud/large parties.  * Please clean up before checking out. Any major clean-up service required may be deducted from the deposit.  * Guests staying longer than one week are responsible for keeping the space tidy. We provide cleaning supplies.  * Additional guests permitted for an extra charge per person per night (see price table).,
23951058,Carroll Gardens Cozy Nest,18648925557,unconfirmed,Barbara,Brooklyn,Carroll Gardens,40.68082,-73.99482,United States,US,False,strict,Private room,2020.0,$771 ,$154 ,4.0,5.0,6/16/2019,1.4,2.0,1.0,0.0,,
7850961,Cozy Room In Chinatown!,44759028418,verified,Bridget,Manhattan,Financial District,40.71142,-74.00535,United States,US,False,flexible,Private room,2012.0,$733 ,$147 ,30.0,0.0,,,5.0,1.0,380.0,Please try to be quite and keep house clean. Thank you very much!,
16375711,Large & bright apartment in the West Village,42844751569,unconfirmed,Elliot,Manhattan,West Village,40.73522,-73.99983,United States,US,True,strict,Entire home/apt,2004.0,$787 ,$157 ,2.0,19.0,9/6/2018,1.03,2.0,1.0,0.0,,
5074549,Beautiful Artist loft,59289199369,verified,Marcia,Brooklyn,DUMBO,40.70299,-73.98624,United States,US,False,strict,Private room,2006.0,"$1,197 ",$239 ,1.0,54.0,6/20/2019,1.03,1.0,1.0,44.0,"Enjoy your stay, and please take care of the apartment like it's your own home. No parties and no smoking please.",
5456740,Columbia University in Manhattan,30150118850,unconfirmed,Yi,Manhattan,Upper West Side,40.80301,-73.96644,United States,US,False,strict,Private room,2018.0,$488 ,$98 ,4.0,2.0,6/28/2015,0.04,3.0,1.0,7.0,,
55121765,Upper East Side 2 Room Studio Retreat,84802691874,unconfirmed,Nicholas,Manhattan,Upper East Side,40.76856,-73.95367,United States,US,True,strict,Entire home/apt,2018.0,$82 ,$16 ,10.0,3.0,9/16/2018,0.29,4.0,1.0,17.0,"NO PETS!  NO SMOKING ON PREMISES!  NO PARTY! A printed house rule will be provided. Please be respectful to others when all rooms are booked. 10 AM Check-out and Check-in is between 12 PM (noon) - 3 PM.   Late check in after 8 pm is $50, lock out is $50. Respect yourself, Respect others, clean up after yourself.  No Smoking/drinking in apt.  Thank You Location Rules: The ""Exact Address Location Is Not Disclosed For Security Reasons"" And Is Given Out 24 Hours Prior to Check-in.  If This Is a Problem for You, Please STOP Here And Contact Other Hosts for Your Stay.   This Is a Part Of My House Rules.",
20220824,Luxury Private Condo/Apartment,23666468803,verified,Markus,Brooklyn,Crown Heights,40.67512,-73.94192,United States,US,False,moderate,Private room,2006.0,$512 ,$102 ,2.0,21.0,6/30/2019,1.94,2.0,1.0,175.0,No smoking.,
29449757,Stunning Penthouse in heart of shopping district,92473458385,verified,Adam,Manhattan,Midtown,40.76043,-73.96857,United States,US,True,strict,Entire home/apt,2004.0,$847 ,$169 ,3.0,64.0,2/26/2022,2.84,5.0,4.0,40.0,,
41282784,Room in Bright Brooklyn Apt.,22162635740,unconfirmed,Paul,Brooklyn,Crown Heights,40.66872,-73.95362,United States,US,True,moderate,Private room,2004.0,$537 ,$107 ,2.0,18.0,6/30/2017,0.4,4.0,1.0,0.0,,
22445488,Cozy 1 bedroom in the heart of Hell's Kitchen!,69263781561,verified,Ryan,Manhattan,Hell's Kitchen,40.76007,-73.98965,United States,US,True,moderate,Entire home/apt,2011.0,$551 ,$110 ,2.0,0.0,,,3.0,1.0,0.0,Check in is after 3 pm and check out is at 12 pm.  No parties or events.  No smoking.  No pets.  No unauthorized guests.  My home is not child proof.  Please leave your shoes at the entrance of the apartment.,
41763838,"Best Room for 3, Only 1 Block From The Subway!",50037996378,verified,John,Brooklyn,Bedford-Stuyvesant,40.67936,-73.9072,United States,US,True,moderate,Private room,2003.0,$396 ,$79 ,2.0,41.0,4/28/2019,2.59,5.0,3.0,0.0,,
11482333,Walk to Yankee Stadium; revel in the atmosphere.,45629990479,unconfirmed,Thomas,Bronx,Concourse Village,40.82974,-73.92092,United States,US,True,moderate,Entire home/apt,2010.0,$426 ,$85 ,1.0,0.0,,,3.0,1.0,89.0,,
8463461,Peaceful Artist Bedroom—Just 30 Min to Manhattan!,78613255533,verified,Ksenia & Masha,Brooklyn,Bedford-Stuyvesant,40.67762,-73.9159,United States,US,True,flexible,Private room,2020.0,,$171 ,3.0,69.0,1/19/2019,1.7,5.0,6.0,269.0,"Please be respectful, Thank you !",
2340111,1 room available for rent in 3 bedroom.,11659345984,unconfirmed,Beca,Brooklyn,Crown Heights,40.67463,-73.91811,United States,US,True,flexible,Private room,2006.0,$462 ,$92 ,8.0,5.0,8/25/2018,0.21,5.0,1.0,75.0,"When you arrive, the keys will be in a lock box outside. Please return keys to that lock box upon your departure.",
39356914,COMFORTABLE PRIVATE ROOM FOR RENT,24553328335,unconfirmed,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.65841,-73.95016,United States,US,True,moderate,Private room,2018.0,$643 ,$129 ,4.0,19.0,5/20/2019,0.24,5.0,3.0,43.0,,
4368709,The Elizabeth,56556634739,verified,Stéphane,Manhattan,Nolita,40.72421,-73.99304,United States,US,False,moderate,Entire home/apt,2005.0,$282 ,$56 ,3.0,66.0,4/15/2018,1.24,5.0,1.0,92.0,No smoking indoors (a big porch with seating available for smokers)  Guests are expected to clean up after themselves in the bathroom and in the kitchen.,
9747559,Cozy room close to Columbia,52944256597,unconfirmed,Catarina,Manhattan,Harlem,40.81995,-73.95266,United States,US,False,strict,Private room,2015.0,$389 ,$78 ,1.0,0.0,,,4.0,1.0,388.0,"- Check-in is after 12PM (noon) - No smoking! If I smell smoke or if there is other evidence of smoking, you will forfeit your entire security deposit. - The fireplace is (URL HIDDEN) do not use it as it will cause significant damage. If you do, you will forfeit your entire security deposit. - Check in and check out time can be flexible depending upon the dates you are looking for and whether anyone else is staying. Unless we arrange otherwise, check in and check out is at noon. - The cleaning fee covers two hours. If additional cleaning is required, you will be charged $50/hour, deducted from your deposit. - Out of respect for my neighbors, I must insist upon no parties being held at my place. If my neighbor complains about a party happening, or if there is a big mess left at the place, you will forfeit your entire deposit. - You agree to follow all of the rules of the building, including trash and roof deck rules. Any issues with not following the building rules and you forfeit your ",
23901903,Sonder | Stock Exchange | Serene 2BR + Lounge,6242386029,verified,Sonder (NYC),Manhattan,Financial District,40.70782,-74.01227,United States,US,True,flexible,Entire home/apt,2010.0,$746 ,$149 ,2.0,8.0,6/24/2019,2.12,4.0,327.0,289.0,"NO SMOKING, NO PETS. $100 move-in fee payable to the building and due at move in.  A US check is okay or if you pay cash, then we will write a company check and give you a receipt.  Check in after noon and before 7pm. $50 charge if checking in after 7pm. No check-in after 11:30pm Check-out 11am. ",
35440003,"Quiet, Top Floor Apt in West Village Townhouse",67892641586,verified,Amanda,Manhattan,West Village,40.73044,-74.00616,United States,US,False,flexible,Entire home/apt,2022.0,"$1,015 ",$203 ,30.0,9.0,11/17/2021,0.28,4.0,2.0,39.0,,
5513075,Lovely 1-bed w Terrace by Cen Park!,66130992211,verified,Alexandra,Manhattan,Upper West Side,40.77468,-73.97966,United States,US,False,flexible,Entire home/apt,2010.0,$964 ,$193 ,7.0,3.0,10/20/2015,0.06,4.0,1.0,9.0,"There is no smoking and no pets allowed in the apartment. Please leave the apartment as you found it (dishes in the dishwasher, living room & kitchen tidy)",
9094188,"SUNNY STUDIO - 23rd FLOOR, DOORMAN",24935887698,unconfirmed,David,Manhattan,Kips Bay,40.74342,-73.97505,United States,US,False,strict,Entire home/apt,2008.0,"$1,106 ",$221 ,1.0,1.0,4/4/2016,0.03,1.0,1.0,342.0,"• Check-in time is 3PM. This is my home and my sanctuary and I'm happy to share it with gentle people who are respectful of themselves and others. House goes quiet at 10 PM, and is smoke and drug-free always. Social drinking, especially with your meals, is A-OK. If you're a musician, you're welcome to use my gear, and we can even lay down a jam! Please note: We have clicked ""Hot Tub"" as an amenity because what we have, a jacuzzi-stye therapeutic bath, comes very close. Typically, Hot Tubs are big, hold 6-8 people and are out on the deck somewhere. What we have is a tub that makes serious bubbles with both water and air jets, and comes with a built-in customized 4-head shower. This tub also happens to be extra deep, extra wide, and extra long. You will love it!",
18068511,Bright & airy uptown sanctuary,63902252345,unconfirmed,Ashley,Manhattan,Inwood,40.86816,-73.93131,United States,US,True,flexible,Entire home/apt,2011.0,"$1,133 ",,1.0,3.0,6/16/2019,0.22,4.0,1.0,5.0,No smoking in house.  No parties.  Please be courteous and respectful to our neighbors.  Please leave the apartment in the same clean condition that you found it. Have a great time in Boston and come home to Fenway!,
1289084,Room in Chic Modern High Line Luxury- New!,20510598547,verified,Adrian,Manhattan,Chelsea,40.74695,-74.00454,United States,US,False,moderate,Private room,2011.0,$440 ,$88 ,4.0,1.0,4/20/2014,0.02,3.0,1.0,398.0,"HELP US AVOID MAKE-UP STAINS:  Dear Guest, For make-up removal, if needed, kindly use the small face towels, and not our large white towels. Thanks for being considerate!",
7368250,Beautiful Apartment in Cobble Hill,2803210052,verified,Piero,Brooklyn,Cobble Hill,40.68653,-73.99288,United States,US,False,moderate,Entire home/apt,2012.0,$264 ,$53 ,3.0,1.0,4/12/2016,0.03,2.0,1.0,202.0,No smoking. No pets No visitors Cleaning of rooms & toilets will be down by guest after use and at check out. A surcharge of $50 will be imposed if guests smoke within the property. Sanitary pads are not allowed in the WC. Kitchen utensils are to be cleaned after use always. If you lose the keys $20 surcharge will be imposed for replacement. ,
36538527,CHARMING COZY ROOM FOR 1 :),59913171763,verified,Suzette And Graham,Brooklyn,Clinton Hill,40.69331,-73.96174,United States,US,True,moderate,Private room,2007.0,$291 ,$58 ,30.0,20.0,8/22/2021,0.31,3.0,19.0,333.0,,
47380729,Upper East Side 3 bed/3 bath Skyline view!,77089763733,verified,Barbara,Manhattan,Upper East Side,40.76709,-73.96422,United States,US,True,flexible,Entire home/apt,2011.0,"$1,171 ",$234 ,4.0,2.0,4/23/2019,0.31,5.0,2.0,24.0,#NAME?,
4622215,Historic Jumel Terrace Manhattan,52710672354,verified,Kristopher,Manhattan,Washington Heights,40.83301,-73.9394,United States,US,False,moderate,Entire home/apt,2018.0,$198 ,$40 ,1.0,0.0,,,2.0,1.0,114.0,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester and we can welcome compatible short-term guests. We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. No smoking on the premises.  2. No loud music or TV etc.  3. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  4. If you re not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  5. Check-in time is flexible, but it has to be coordinated at least 24 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  6. Inside the apartment, we take off our outside shoes. So if you bring your own flip-flops, slippers or ",
34099570,Perfect Room… newly renovated with big screen TV,82620091920,unconfirmed,Nate,Brooklyn,Bedford-Stuyvesant,40.6914,-73.93302,United States,US,False,flexible,Private room,2011.0,$847 ,$169 ,2.0,11.0,12/30/2021,1.89,3.0,6.0,172.0,,
18269548,Luxury Modern Sunny 1BR (Clinton Hill - BedStuy),97882973914,verified,Martin,Brooklyn,Bedford-Stuyvesant,40.68988,-73.95826,United States,US,True,flexible,Entire home/apt,2014.0,$810 ,$162 ,30.0,6.0,1/4/2019,0.43,3.0,1.0,189.0,"No loud music after 10:00PM.  It is a safe neighborhood but please, keep doors locked for safety No smoking in the house (smoking is allowed on the front or back decks).",
11793830,PRIME LOCATION-EAST 62nd/BEAUTIFULLY APPOINTED 1BR,88541410164,verified,Rated,Manhattan,Upper East Side,40.761,-73.9615,United States,US,True,strict,Entire home/apt,2014.0,$926 ,$185 ,30.0,0.0,,,5.0,33.0,342.0,#NAME?,
33838885,Hidden Gem of a Bronx Tale ~ Real Little Italy NYC,8210384932,verified,Niko,Bronx,Belmont,40.84885,-73.88601,United States,US,True,strict,Entire home/apt,2011.0,$527 ,$105 ,2.0,64.0,1/1/2022,2.27,2.0,1.0,164.0,,
54119893,Private small accomodation specially for you!,59093144852,verified,Fanny,Queens,Forest Hills,40.73156,-73.8523,United States,US,True,strict,Private room,2022.0,$274 ,$55 ,1.0,1.0,10/8/2018,0.11,5.0,2.0,363.0,I want you to enjoy your stay!!  Please try not to break anything and also try not to make a mess that I'll have to pay a maid to clean.  Many people charge upwards of $100 a stay for a cleaning fee and I don't think that's fair to tack that on at the end so that's why I don't charge a cleaning fee.  Please note that I also don't clean up after you or clean in your space while you're here.,
56243487,Cozy room 5 mn walk to central park,34255704925,unconfirmed,El Haj,Manhattan,Harlem,40.8036,-73.94603,United States,US,False,strict,Private room,2004.0,$198 ,$40 ,2.0,3.0,6/24/2019,0.28,4.0,3.0,339.0,NO Smoking.,
12059487,"Upper Eastside Studio, Walk to Central Park",53126791154,unconfirmed,Travis,Manhattan,Upper East Side,40.7806,-73.95178,United States,US,False,moderate,Entire home/apt,2015.0,$275 ,$55 ,21.0,9.0,7/26/2018,0.28,2.0,1.0,0.0,No smoking or parties allowed,
10857682,Well appointment apartment in doorman building,78213435762,unconfirmed,M,Manhattan,Midtown,40.76543,-73.97929,United States,US,False,moderate,Entire home/apt,2010.0,$520 ,$104 ,2.0,2.0,4/9/2017,0.06,5.0,1.0,0.0,,
29814275,Pet & Tony's Residence,30591115574,unconfirmed,Petra,Brooklyn,East Flatbush,40.65485,-73.91699,United States,US,True,flexible,Entire home/apt,2012.0,"$1,002 ",$200 ,1.0,496.0,2/22/2022,9.24,2.0,1.0,317.0,,
42586212,Victorian Brooklyn Spacious Living!,2567185753,verified,Geoffrey,Brooklyn,Flatbush,40.64938,-73.96682,United States,US,False,flexible,Entire home/apt,2010.0,$248 ,$50 ,2.0,1.0,3/23/2019,0.28,2.0,1.0,260.0,,
40146151,Beautiful Brooklyn Brownstone Apt,12037313802,unconfirmed,Zachary,Brooklyn,Bedford-Stuyvesant,40.68665,-73.93293,United States,US,True,moderate,Entire home/apt,2010.0,$935 ,$187 ,2.0,1.0,5/4/2016,0.03,5.0,1.0,0.0,,
31758371,Charming 2 bed in UWS  close to park,19453718861,unconfirmed,Ofry,Manhattan,Upper West Side,40.79332,-73.96646,United States,US,False,strict,Entire home/apt,2008.0,$736 ,$147 ,30.0,4.0,2/2/2022,0.26,5.0,3.0,264.0,,
48090434,Tompkins Square Apartment,13606700832,unconfirmed,Martin,Manhattan,East Village,40.72376,-73.97975,United States,US,False,strict,Entire home/apt,2006.0,"$1,026 ",$205 ,20.0,2.0,1/10/2017,0.06,2.0,1.0,57.0,,
